index_code,名称,trade_year,trade_week,trade_date,total_mv,total_earnings,total_earnings_ttm,total_book_value,pe,pb,pe_ttm,ts_code,close,open,high,low,vol,amount
000016.SH,上证50,2021,41,20211015,1977682785.47,151706435.90018612,178206210.65185335,1397945651.0065753,13.036248421070274,1.4147064902315705,11.097720883216772,000016.SH,3294.83,3264.72,3318.15,3232.32,15891527500.0,399161240308.0
000016.SH,上证50,2021,42,20211022,1986086893.15,151706897.0367487,178820855.94976002,1399241582.6993687,13.091605800024375,1.4194024232173759,11.106573014659958,000016.SH,3318.13,3289.32,3336.73,3213.24,15175002900.0,408724599346.0
000016.SH,上证50,2021,43,20211029,1936670172.27,151706803.60874847,175005444.97705895,1423383778.3633227,12.76587553228442,1.360609978636176,11.066342378797835,000016.SH,3267.25,3295.25,3327.66,3223.72,14707317500.0,418996764003.0
000016.SH,上证50,2021,44,20211105,1895385231.3,151707023.0099877,175619963.35270473,1436563859.162742,12.493721079578606,1.3193880795558008,10.792538587958935,000016.SH,3201.55,3239.89,3267.76,3173.33,15352064900.0,468223729274.0
000016.SH,上证50,2021,45,20211112,1901981863.11,151706968.50967172,175620186.3960754,1436511441.929467,12.537208289075684,1.3240283422701673,10.830086803463862,000016.SH,3220.55,3198.69,3241.13,3125.29,14408607800.0,392404642676.0
000016.SH,上证50,2021,46,20211119,1905800260.43,151706881.61235023,175620012.2772445,1436398466.8353322,12.56238504262322,1.3267907926891986,10.851839922556133,000016.SH,3212.91,3228.02,3243.45,3164.7,11199822700.0,320547958341.0
000016.SH,上证50,2021,47,20211126,1889677593.43,151706703.46228537,175619501.98108974,1436410284.9924161,12.456124550223176,1.3155555993808392,10.760066918043508,000016.SH,3187.36,3217.33,3247.78,3181.14,11999644500.0,363359199894.0
000016.SH,上证50,2021,48,20211203,1915397199.3300002,151706952.65723383,175619664.66831824,1436372508.4203959,12.62563887666798,1.3334961426102454,10.906507553966065,000016.SH,3221.42,3170.69,3221.42,3153.63,13029102600.0,372122217659.0
000016.SH,上证50,2021,49,20211210,1979459468.81,151707032.03870708,175619796.0743914,1436412165.795876,13.047908473385423,1.3780581339710642,11.271277572669051,000016.SH,3353.63,3234.43,3393.16,3223.21,18789013500.0,495880330331.0
000016.SH,上证50,2021,50,20211217,1938577605.64,151706952.713102,175619570.1658252,1437648652.6017008,12.77843612946407,1.3484362831848884,11.038505582319429,000016.SH,3278.9,3391.62,3428.74,3278.12,14771147000.0,427472452655.0
000016.SH,上证50,2021,51,20211224,1946662815.93,151706916.38105986,175619497.56514642,1437656905.800104,12.831734125030538,1.3540524224356696,11.084548372585347,000016.SH,3290.24,3264.1,3306.91,3246.24,11795199300.0,320175880425.0
000016.SH,上证50,2021,52,20211231,1936458201.33,151706906.84677443,175619489.2358185,1437675358.0117702,12.764469605104026,1.346937047045183,11.026442507925534,000016.SH,3274.32,3286.11,3308.23,3236.16,10861143200.0,340154002939.0
000016.SH,上证50,2022,1,20220107,2049062841.81,150550476.16633818,181111221.49859893,1421014119.7049735,13.610470680584625,1.4419721897171718,11.313837016034103,000016.SH,3223.27,3277.67,3289.16,3194.95,13947181400.0,345308915645.0
000016.SH,上证50,2022,2,20220114,2000077775.27,150550710.28633156,181634709.67047602,1424710533.8373337,13.285076978156152,1.4038485206415683,11.011539473366993,000016.SH,3139.05,3217.35,3247.9,3136.99,16579025300.0,371626704084.0
000016.SH,上证50,2022,3,20220121,2042636777.14,150550146.8986842,182198297.0608869,1431977516.4135013,13.567816566227824,1.426444726769134,11.211064044453682,000016.SH,3218.74,3139.41,3251.22,3134.08,16567848200.0,375041299948.0
000016.SH,上证50,2022,4,20220128,1951239089.69,150551124.68207797,182121589.18233004,1431972840.2637632,12.960641070005112,1.3626229735827882,10.713936213990136,000016.SH,3054.02,3204.18,3218.98,3048.33,14742270900.0,342922248744.0
000016.SH,上证50,2022,6,20220211,2036984054.87,150550426.02237278,182121118.03150982,1431955344.8708873,13.530244375178922,1.4225192581362691,11.18477679517413,000016.SH,3142.91,3102.62,3172.09,3061.22,19608815500.0,396292398217.0
000016.SH,上证50,2022,7,20220218,2033235140.51,150550384.96581814,182414309.0023287,1433802333.0379412,13.505346671625169,1.4180721384390413,11.146248074672934,000016.SH,3162.82,3131.39,3162.82,3093.64,14241423400.0,304980820965.0
000016.SH,上证50,2022,8,20220225,1975649708.19,150550911.85303888,182414385.4978334,1433813291.0736506,13.122801342568696,1.377898866253791,10.830558690852074,000016.SH,3075.59,3155.32,3155.88,3038.35,17030957300.0,352835147311.0
000016.SH,上证50,2022,9,20220304,1975118050.76,150550826.07220322,182414036.28137946,1434321220.0547729,13.11927740477987,1.3770402495227503,10.827664860796773,000016.SH,3062.38,3069.1,3129.26,3049.56,15402162900.0,326065456917.0
000016.SH,上证50,2022,10,20220311,1890764216.47,150551126.2155286,184019474.75689015,1434748390.7930405,12.55895099557865,1.317836791874638,10.274804984461055,000016.SH,2935.68,3042.02,3042.02,2809.99,20166751200.0,440204153949.0
000016.SH,上证50,2022,11,20220318,1869551440.45,148451681.63550502,182134423.43500873,1438714714.8797126,12.593669669841326,1.299459455800665,10.264679269249257,000016.SH,2913.19,2889.83,2925.72,2688.7,21717930700.0,487914706499.0
000016.SH,上证50,2022,12,20220325,1847005290.33,153874277.17565075,181920987.74201566,1436495883.0217986,12.003340156858084,1.2857713775306183,10.152788379476371,000016.SH,2856.43,2919.26,2928.44,2855.33,14578049300.0,332471688723.0
000016.SH,上证50,2022,13,20220401,1909991527.93,182945145.13609985,185089188.708801,1462041598.0972927,10.440241671945351,1.3063865832652584,10.319303581447812,000016.SH,2943.24,2817.26,2954.51,2798.7,15693755300.0,341578329869.0
000016.SH,上证50,2022,14,20220408,1905556847.66,182944813.0662151,185088930.0239135,1462053374.607881,10.416020086725839,1.3033428743126874,10.295358276768914,000016.SH,2925.49,2918.5,2943.24,2889.2,11245297000.0,207105036563.0
000016.SH,上证50,2022,15,20220415,1906657851.81,182948446.58806023,185445334.1697085,1463657376.97416,10.421831326631413,1.3026667865068677,10.281508889650146,000016.SH,2930.58,2908.54,2947.45,2827.63,15931826100.0,331642712289.0
000016.SH,上证50,2022,16,20220422,1847210108.02,183692416.14240938,185557850.91577193,1467454677.3319244,10.055995488610328,1.258785117219793,9.95490139007097,000016.SH,2814.13,2902.44,2902.44,2769.67,15049498800.0,309044274527.0
000016.SH,上证50,2022,17,20220429,1838537793.32,184056451.03665277,184980801.81415492,1482749820.4240637,9.988988611726931,1.2399514523590915,9.939073543248709,000016.SH,2805.34,2750.56,2820.55,2667.91,20592187800.0,413553355088.0
000016.SH,上证50,2022,18,20220506,1791541619.97,184463720.7943779,187415205.20547533,1509249593.515735,9.71216243635807,1.1870413135554851,9.559211687257807,000016.SH,2719.76,2806.04,2824.54,2716.17,6271160600.0,126422100341.0
000016.SH,上证50,2022,19,20220513,1806491875.53,184463509.58501437,187415408.5094912,1509170522.8228161,9.79322078168222,1.1970097800154893,9.638972002873043,000016.SH,2748.24,2706.42,2769.48,2644.87,14745432800.0,295282359568.0
000016.SH,上证50,2022,20,20220520,1835410443.23,184463897.75935248,187415318.5579298,1509148240.775858,9.949971054089055,1.216189631766333,9.793278678352417,000016.SH,2807.94,2764.39,2807.98,2708.81,14160637600.0,301834021543.0
000016.SH,上证50,2022,21,20220527,1824416546.22,184463337.54256728,187416135.61436704,1509153284.4723911,9.890401911431276,1.2089007558021694,9.734575628930763,000016.SH,2763.07,2813.93,2813.93,2717.74,14249803200.0,294245135803.0
000016.SH,上证50,2022,22,20220602,1835286661.24,184464515.62078422,187415425.52603954,1508085076.5806453,9.94926669264087,1.216964937681921,9.79261262027231,000016.SH,2790.32,2777.85,2817.49,2767.09,11170620500.0,241456712146.0
000016.SH,上证50,2022,23,20220610,1896407916.08,184464415.59170175,187415811.18121752,1501501142.2195249,10.28061650805084,1.263007974324097,10.118718928395591,000016.SH,2899.58,2792.44,2902.48,2762.96,19829798700.0,419306573115.0
000016.SH,上证50,2022,24,20220617,1921198981.05,184464478.48250818,187414954.20711815,1499263497.6631694,10.415007793666776,1.28142850409183,10.251044209240757,000016.SH,2936.2,2862.9,2971.36,2808.98,25271438100.0,503827030580.0
000016.SH,上证50,2022,25,20220624,1938684654.93,184464152.48306552,187415428.1012906,1493859983.4356036,10.509817917646512,1.297768650627739,10.344317298585567,000016.SH,2974.75,2935.22,2983.61,2890.76,28395730900.0,468341175509.0
000016.SH,上证50,2022,26,20220701,1969442438.8700001,178344462.44127607,181850483.54599532,1412114515.5999844,11.04291331455544,1.3946761520493374,10.830009359704949,000016.SH,3045.27,2991.1,3085.22,2991.1,25649661800.0,503432776844.0
000016.SH,上证50,2022,27,20220708,1943205219.76,178344187.15562788,181850785.6287679,1411339841.7878463,10.895814720691218,1.3768513877553412,10.68571253646866,000016.SH,2993.31,3031.06,3078.4,2968.35,20156476600.0,448726545326.0
000016.SH,上证50,2022,28,20220715,1833829820.01,178343876.4882613,181889467.17980808,1380213649.8036084,10.282549959772258,1.3286564875451978,10.082111121899956,000016.SH,2839.39,2974.36,2974.36,2839.39,21860899300.0,404711237074.0
000016.SH,上证50,2022,29,20220722,1847739635.87,178344250.6098215,181925305.8302713,1378515121.503903,10.360522582320039,1.3403840168646046,10.156583920182404,000016.SH,2848.44,2849.99,2887.94,2826.13,15397886100.0,306633387433.0
000016.SH,上证50,2022,30,20220729,1818504839.48,178343662.35881424,181828571.2622008,1379323823.2207403,10.196632812335675,1.3184031254051467,10.001205128855553,000016.SH,2792.33,2846.83,2864.46,2784.57,13191680000.0,287270496272.0
000016.SH,上证50,2022,31,20220805,1801315068.24,178343977.37450758,182013871.8444401,1380138122.6591647,10.100229313925121,1.3051701410648215,9.896581232992567,000016.SH,2774.34,2785.69,2794.18,2705.73,15261291900.0,325588328370.0
000016.SH,上证50,2022,32,20220812,1820329174.15,178344494.97121617,182030277.27750784,1380480415.8632734,10.206814482520423,1.3186200638794796,10.00014503837118,000016.SH,2796.89,2762.32,2802.58,2719.61,12482164900.0,280485297500.0
000016.SH,上证50,2022,33,20220819,1796060501.43,178344532.60012442,182662168.30452448,1382874751.8780963,10.070734859346885,1.2987875431167948,9.832690141046093,000016.SH,2750.63,2787.51,2811.24,2750.06,12873612200.0,282500895843.0
000016.SH,上证50,2022,34,20220826,1816598885.29,178344158.10514465,184488675.4444377,1396579435.9744945,10.18591752368477,1.3007486996415836,9.846668804541899,000016.SH,2751.59,2737.4,2767.28,2706.15,14295733600.0,322442067252.0
000016.SH,上证50,2022,35,20220902,1798273312.02,178344144.32770103,187205802.4568935,1434624798.0734358,10.083164315817045,1.2534798746229046,9.605863111182545,000016.SH,2711.26,2721.86,2779.62,2698.33,13891123800.0,283993519729.0
000016.SH,上证50,2022,36,20220909,1832017523.3,178343787.26795858,187205569.39678314,1433495256.15184,10.272393288067972,1.278007384703858,9.78612724612391,000016.SH,2757.57,2700.11,2763.17,2676.6,13421255400.0,277524632262.0
000016.SH,上证50,2022,37,20220916,1785651031.8,178343992.96844736,187205593.824291,1433512623.860349,10.012397962380026,1.2456472318962681,9.53844912068168,000016.SH,2678.03,2769.41,2781.4,2678.03,12691812600.0,239343759971.0
000016.SH,上证50,2022,38,20220923,1767483664.93,178344317.7895926,187206062.02495492,1428056534.460104,9.910512915893655,1.2376846590308284,9.441380507723041,000016.SH,2629.81,2677.33,2695.4,2618.94,12947909000.0,225828824834.0
000016.SH,上证50,2022,39,20220930,1752394195.58,178343615.96935496,187206064.7890655,1428037161.5139458,9.825942947580003,1.2271348693210367,9.360776839973163,000016.SH,2610.12,2612.67,2650.25,2596.96,13447507000.0,250227085581.0
000016.SH,上证50,2022,41,20221014,1734510702.12,178344318.6891474,187206104.2414146,1428072152.5051162,9.72562913620611,1.214581979683121,9.265246500099344,000016.SH,2584.68,2610.76,2611.05,2482.55,14864730200.0,296390520254.0
000016.SH,上证50,2022,42,20221021,1683610347.8600001,178343884.46901217,188205000.4816123,1428741941.3238323,9.440247154381865,1.178386592543097,8.945619635778431,000016.SH,2487.22,2572.61,2598.21,2473.2,12047720600.0,266270275992.0
000016.SH,上证50,2022,43,20221028,1590581623.85,178344686.09134954,188255529.51817155,1432614576.781443,8.91858153281501,1.110264860925435,8.449056598342667,000016.SH,2326.94,2468.7,2493.06,2322.64,17279690800.0,368543945052.0
000016.SH,上证50,2022,44,20221104,1658883014.31,178344028.7513493,188137393.0951832,1468552493.4292448,9.301589887390325,1.1296041658247509,8.817401937055285,000016.SH,2468.28,2300.88,2479.23,2288.01,20318520600.0,408594178227.0
000016.SH,上证50,2022,45,20221111,1694905854.3500001,178344412.7374323,188137812.86223757,1468564319.6275017,9.50355454558213,1.1541243592108443,9.008852758329244,000016.SH,2518.05,2452.01,2546.09,2414.35,19257154000.0,323421952447.0
000016.SH,上证50,2022,46,20221118,1705298331.1200001,178344280.35345218,188138126.40669134,1468570321.8148642,9.561833593655761,1.1611962367675976,9.064076291658814,000016.SH,2546.72,2550.97,2595.3,2526.62,17169972100.0,354706655293.0
000016.SH,上证50,2022,47,20221125,1724782992.61,178343747.91417548,188136966.44025135,1468583046.8194687,9.67111554389907,1.1744538358558523,9.167698540295946,000016.SH,2544.61,2523.05,2562.08,2489.44,16240450100.0,255954059030.0
000016.SH,上证50,2022,48,20221202,1763250811.99,178344039.62358522,188137213.34291723,1468563045.9725547,9.886794174403223,1.2006640210821107,9.37215333776698,000016.SH,2614.61,2489.47,2678.34,2458.87,19588575400.0,355831106261.0
000016.SH,上证50,2022,49,20221209,1814758988.58,178344281.6751752,188137657.67931384,1468550274.565863,10.175593921678326,1.235748629114168,9.645910398615198,000016.SH,2706.74,2647.46,2712.88,2635.75,19009961600.0,344795355417.0
000016.SH,上证50,2022,50,20221216,1804278307.73,178343853.07077336,188137181.71048173,1465341500.537113,10.116851669757278,1.2313022643995626,9.59022714875439,000016.SH,2688.29,2689.57,2700.4,2661.85,13424054100.0,269936985845.0
000016.SH,上证50,2022,51,20221223,1766497951.69,178344311.27619094,188137334.81952152,1465351804.2046227,9.90498625411344,1.2055111589048313,9.38940669795597,000016.SH,2615.88,2688.12,2696.93,2580.87,10081595100.0,209111675020.0
000016.SH,上证50,2022,52,20221230,1775222914.36,178344501.4998895,188138366.03700408,1462412199.501298,9.953897649942967,1.2139005096958126,9.435730477274578,000016.SH,2635.25,2617.18,2648.41,2604.9,11146469100.0,206165587642.0
000016.SH,上证50,2023,1,20230106,1802625568.8600001,177291366.30990544,188890066.5570592,1416247710.428086,10.167588001487953,1.2728179933403914,9.543252335693735,000016.SH,2713.63,2628.67,2721.93,2603.72,11437777400.0,233485333272.0
000016.SH,上证50,2023,2,20230113,1846073408.08,177291222.42632264,188799895.02017996,1416665088.4939327,10.41266106023482,1.3031120926700992,9.777936623760736,000016.SH,2787.36,2731.0,2787.36,2722.15,12555377500.0,275688810766.0
000016.SH,上证50,2023,3,20230120,1865959189.3799999,177291326.26076972,189277410.4172016,1421278817.1796248,10.524819396045611,1.3128734255554413,9.858330084224466,000016.SH,2836.81,2789.87,2864.88,2786.08,14315577600.0,319220571116.0
000016.SH,上证50,2023,5,20230203,1828389730.41,177290896.70519367,188778767.7695755,1421604594.2416673,10.31293633451648,1.2861450629915316,9.685356843952619,000016.SH,2774.8,2895.35,2895.35,2753.06,17468734000.0,367006661439.0
000016.SH,上证50,2023,6,20230210,1819445878.1100001,177291086.02404305,188630729.36261362,1423010341.9166105,10.262478046207347,1.2785893570242381,9.645543354775429,000016.SH,2746.72,2744.7,2765.62,2716.73,10546301900.0,230013203039.0
000016.SH,上证50,2023,7,20230217,1804876221.11,177291444.02086347,188382852.84021723,1423279449.1454387,10.180278191527416,1.268110926630521,9.580894406779484,000016.SH,2714.29,2739.72,2787.16,2712.5,13592632800.0,279233993597.0
000016.SH,上证50,2023,8,20230224,1821264553.83,177290971.14491466,188448673.05799848,1423264253.2971184,10.272742836640727,1.2796390758855063,9.664512486482051,000016.SH,2727.59,2720.05,2805.71,2717.5,14362606100.0,278784091346.0
000016.SH,上证50,2023,9,20230303,1860404809.82,177290538.98919934,188449325.45396343,1423239503.6468394,10.49353688260453,1.3071621501883481,9.872175479208499,000016.SH,2774.51,2713.43,2784.13,2703.26,15652986800.0,256512857081.0
000016.SH,上证50,2023,10,20230310,1783297576.55,177291305.6372536,188445744.6914261,1423412501.258624,10.058573206058458,1.252832594186966,9.463188354133933,000016.SH,2636.39,2773.27,2774.0,2636.01,17901700000.0,282954083521.0
000016.SH,上证50,2023,11,20230317,1798049559.28,175506661.6813034,187178397.03779662,1427057554.6281052,10.244907754812276,1.259969896412886,9.606074139618382,000016.SH,2628.59,2637.82,2674.08,2620.43,18374876900.0,284455066045.0
000016.SH,上证50,2023,12,20230324,1800316151.72,175036208.3891559,187167840.8165424,1427012237.3381002,10.28539276694899,1.2615982572638957,9.618725865864043,000016.SH,2653.28,2632.25,2668.67,2614.28,15970007500.0,271488354803.0
000016.SH,上证50,2023,13,20230331,1808625081.1299999,185695920.17814988,187142421.775886,1448740401.682152,9.739713610266026,1.2484121234073273,9.664431313686505,000016.SH,2661.92,2652.79,2681.82,2626.58,15065114900.0,267089632122.0
000016.SH,上证50,2023,14,20230407,1825686911.65,184601352.00083235,187089053.66266,1448908742.674664,9.889889168535278,1.260042718963659,9.758384447985362,000016.SH,2684.86,2667.18,2692.51,2655.07,12853376100.0,252725914176.0
000016.SH,上证50,2023,15,20230414,1844161763.74,184254024.59337443,187105847.80691317,1448723009.592215,10.008800447153511,1.2729567705693392,9.856248670769029,000016.SH,2679.01,2690.43,2694.32,2652.96,16833991500.0,347906873668.0
000016.SH,上证50,2023,16,20230421,1852550002.29,183906148.74823368,185932113.55609322,1450735521.5267794,10.073344555902418,1.276972938761673,9.963582766089036,000016.SH,2654.21,2680.63,2753.81,2652.26,19107804300.0,357926461261.0
000016.SH,上证50,2023,17,20230428,1892470141.96,186371518.12058932,188981410.11242616,1478978490.7036536,10.154288386144396,1.2795792189375381,10.01405450850514,000016.SH,2677.76,2655.08,2683.47,2596.56,19061169700.0,355464780300.0
000016.SH,上证50,2023,18,20230505,1911327563.76,185566125.33921528,186833390.53255075,1504077679.1546946,10.299980992037685,1.2707638642933545,10.230117637494793,000016.SH,2685.17,2663.45,2706.33,2654.23,10085362300.0,164008477604.0
000016.SH,上证50,2023,19,20230512,1877310547.78,185565843.4905533,186833633.30287287,1504057640.8271601,10.116681564167111,1.2481639644791596,10.048033186491232,000016.SH,2630.95,2694.57,2751.44,2630.29,25512016400.0,387342138224.0
000016.SH,上证50,2023,20,20230519,1885782452.57,185566161.88335145,186833188.80343166,1504063809.1097207,10.162318568378968,1.25379152210718,10.093401844969007,000016.SH,2633.39,2628.46,2685.57,2614.96,16646436200.0,272755223578.0
000016.SH,上证50,2023,21,20230526,1815679106.19,185566400.76440892,186833599.70824477,1503460910.8260083,9.78452510104535,1.2076663204981217,9.718161556729221,000016.SH,2559.61,2630.11,2669.23,2536.26,15134559400.0,256226599610.0
000016.SH,上证50,2023,22,20230602,1820568117.35,185566285.56104243,186833623.71270594,1501521430.6446903,9.810877616295876,1.2124822731090321,9.744328034601992,000016.SH,2543.58,2565.59,2566.83,2485.86,15497716800.0,272103365788.0
000016.SH,上证50,2023,23,20230609,1838183227.26,185566752.50815865,186833180.81020993,1500926320.9939668,9.905778930841516,1.2246991751351857,9.838633690700128,000016.SH,2543.93,2540.02,2560.06,2504.1,14271628400.0,232560527187.0
000016.SH,上证50,2023,24,20230616,1856393386.14,185566373.11516804,186833862.81222385,1496064904.589536,10.003932043161004,1.2408508350440348,9.936064898501597,000016.SH,2600.92,2536.38,2604.63,2523.97,16783199500.0,294617134823.0
000016.SH,上证50,2023,25,20230621,1802694878.17,185565805.5279634,186833426.0140047,1489937057.860902,9.714585470319031,1.2099134447720385,9.648674311816523,000016.SH,2519.08,2591.33,2591.33,2519.08,9757877700.0,159720913168.0
000126.SH,消费50,2020,20,20200515,415318260.47999996,16481201.103043979,14295500.408638991,122135193.44549435,25.199514154541394,3.40047981882753,29.052376524645247,000126.SH,7666.62,7786.25,7870.07,7639.61,4769340800.0,98771347979.0
000126.SH,消费50,2020,21,20200522,413668450.66,16481193.67094191,14295506.00244486,121554212.9364694,25.099422949524666,3.403160126389077,28.93695757178887,000126.SH,7577.13,7664.1,7843.47,7542.77,4328405100.0,95632833861.0
000126.SH,消费50,2020,22,20200529,427878671.26,16481201.068292722,14295490.223046126,121389532.20909548,25.961619513469337,3.5248399386116085,29.93102472066371,000126.SH,7901.06,7601.0,7901.06,7526.68,4052643400.0,91038347039.0
000126.SH,消费50,2020,23,20200605,439757014.31,16481179.539537719,14295497.268984944,121300582.47499819,26.682375084564775,3.6253495682977475,30.761924963889353,000126.SH,8061.66,7947.86,8062.15,7940.22,5570362100.0,110528784597.0
000126.SH,消费50,2020,24,20200612,442220362.35,16481176.487450214,14295503.769661391,120666176.81235175,26.83184435812176,3.664824510332319,30.93422725602028,000126.SH,8190.65,8082.35,8196.01,7945.62,5523749300.0,112732048302.0
000126.SH,消费50,2020,25,20200619,453719917.92,16481187.939048136,14295493.4503398,120284284.35515615,27.52956398519198,3.7720631614711078,31.73866781836868,000126.SH,8458.96,8141.65,8473.29,8085.72,4463204400.0,107087168014.0
000126.SH,消费50,2020,26,20200624,458029767.9,16481193.897888292,14295499.323859844,117722618.55843277,27.79105511031495,3.8907541601502214,32.04013777507773,000126.SH,8551.67,8454.3,8592.12,8357.23,2589317800.0,68545400439.0
000126.SH,消费50,2020,27,20200703,489873179.59000003,15945865.102319282,14035598.11391714,108705794.64276749,30.721016166049804,4.506412755638622,34.902194805952824,000126.SH,9191.97,8527.65,9202.02,8508.04,5180556600.0,148344647746.0
000126.SH,消费50,2020,28,20200710,531569249.24,15945888.597822469,14046958.919485528,108624635.54445723,33.335818570348586,4.893634363656323,37.84230111918551,000126.SH,9891.34,9255.73,10006.62,9222.88,8828071100.0,230570466054.0
000126.SH,消费50,2020,29,20200717,517415794.39,15945884.057624884,14054678.44992244,107954493.61131734,32.44823507559532,4.792906502372376,36.81448823134444,000126.SH,9668.14,9906.61,10251.66,9411.07,7916875500.0,238854187069.0
000126.SH,消费50,2020,30,20200724,516103269.21,15945882.800069384,14160586.254962197,107731258.87333974,32.36592640752096,4.7906547700958875,36.446462026185216,000126.SH,9753.11,9777.82,10292.61,9556.1,6464408900.0,202621518973.0
000126.SH,消费50,2020,31,20200731,551115443.94,15945865.147505846,14217533.42407945,108701717.58496222,34.56165211745831,5.069979170377353,38.76308410899223,000126.SH,10508.37,9792.53,10582.44,9718.55,5509832400.0,173515232825.0
000126.SH,消费50,2020,32,20200807,545232797.36,15945866.826738952,14221835.076753665,108592862.89351794,34.192734912706165,5.0208897972846955,38.3377246619328,000126.SH,10501.44,10618.92,10691.36,10301.22,7054278800.0,182506861781.0
000126.SH,消费50,2020,33,20200814,549072468.39,15945875.275786715,14206701.872035876,108683627.5180925,34.433510791580595,5.052025598783001,38.64883442586916,000126.SH,10490.85,10447.22,10728.59,10113.12,8025924400.0,160120370261.0
000126.SH,消费50,2020,34,20200821,555478871.21,15945866.717016451,14247521.593289662,108840145.35254091,34.835288734555085,5.103621181419455,38.987754296271504,000126.SH,10596.62,10510.02,10818.8,10384.74,8466979800.0,169320016906.0
000126.SH,消费50,2020,35,20200828,584964542.84,15945879.358737076,14524710.896575874,110269984.37543081,36.684370280243336,5.304839264766738,40.27374775341673,000126.SH,11200.35,10629.72,11236.48,10561.53,6406509700.0,167230227867.0
000126.SH,消费50,2020,36,20200904,581709343.15,15945887.104795024,14351876.0633263,111666029.53377515,36.480212065158575,5.209367124260945,40.53193746819317,000126.SH,11058.75,11305.24,11603.97,10905.53,6722351700.0,195532733762.0
000126.SH,消费50,2020,37,20200911,565873505.97,15945876.972442197,14351872.785765845,111865362.75911385,35.487136075861336,5.058522960217169,39.42854806595221,000126.SH,10674.81,11018.77,11111.9,10366.12,5457754800.0,150896080582.0
000126.SH,消费50,2020,38,20200918,570723905.43,15945878.818135034,14351871.55387935,111865819.67809096,35.791310842079355,5.1018613824341985,39.766514303546124,000126.SH,10918.2,10774.01,10970.3,10654.18,4696196600.0,144805330040.0
000126.SH,消费50,2020,39,20200925,551817202.0,15945871.987533813,14351867.911573555,111887952.08340734,34.605646052558335,4.9318732868454465,38.449155566364055,000126.SH,10589.31,10911.51,10921.78,10529.83,3606634200.0,110714513224.0
000126.SH,消费50,2020,40,20200930,561580638.49,15945875.4813315,14351866.370896488,111888441.66286807,35.217924481315926,5.019112163364497,39.1294500643348,000126.SH,10742.21,10653.6,10886.27,10612.99,1883014600.0,62463586536.0
000126.SH,消费50,2020,41,20201009,568751525.88,15945886.967735913,14351873.870886544,111888060.96946967,35.66760049351802,5.083219075851107,39.62907777734442,000126.SH,10861.92,10943.3,10948.22,10788.73,978993900.0,32662125697.0
000126.SH,消费50,2020,42,20201016,580129814.09,15945886.570332874,14483596.221807117,112104506.10005726,36.38115770679847,5.174901832868462,40.0542658885044,000126.SH,11032.09,10937.87,11391.61,10894.34,5295096600.0,134959086988.0
000126.SH,消费50,2020,43,20201023,580307159.31,15945883.798923844,14678080.523214245,112536767.20654488,36.392285722611604,5.156600582322847,39.53562990693573,000126.SH,10919.37,11050.88,11181.18,10811.98,4527042600.0,121258616403.0
000126.SH,消费50,2020,44,20201030,582436892.85,15945889.962748066,15084330.205198122,115424035.34773459,36.52583168519649,5.046062469530801,38.61204872386643,000126.SH,11129.12,10759.79,11463.63,10614.04,5390762700.0,171062511374.0
000126.SH,消费50,2020,45,20201106,606450836.55,15895091.329790384,15369369.863717178,116153196.52694309,38.15334079983531,5.221129118123982,39.458406032745835,000126.SH,11637.16,11114.65,11761.85,11114.65,7433405400.0,186843680344.0
000126.SH,消费50,2020,46,20201113,599363451.43,15895096.908254888,15369379.97389288,116402049.25352369,37.70744242010436,5.1490798939852525,38.99724337924533,000126.SH,11472.31,11667.7,11776.77,11385.09,6272867500.0,187416583896.0
000126.SH,消费50,2020,47,20201120,609478403.4,15895093.568153229,15369380.621025393,116400525.42735286,38.34380721237945,5.23604512232536,39.65536532853057,000126.SH,11657.91,11472.84,11704.67,11229.38,7013115100.0,167971817220.0
000126.SH,消费50,2020,48,20201127,605754046.96,15895083.62202688,15369386.047897508,116402217.23675056,38.109522501697704,5.2039734408834875,39.41302828051909,000126.SH,11484.08,11688.33,11797.58,11220.01,6525496500.0,167557302186.0
000126.SH,消费50,2020,49,20201204,620479679.76,15895097.026382945,15369380.570995197,116576154.0232604,39.03591646720479,5.322526591812215,40.3711572430549,000126.SH,11739.24,11473.23,11756.23,11334.08,6604941300.0,163794678614.0
000126.SH,消费50,2020,50,20201211,624530154.64,15895093.641906507,15369373.721976398,117368867.43694215,39.290750259782165,5.321088703318505,40.634717193908514,000126.SH,11731.54,11757.23,11915.58,11621.98,5796311100.0,178566776203.0
000126.SH,消费50,2020,51,20201218,646284242.1899999,15895091.032867573,15369376.209776033,117420677.46307847,40.65936085887306,5.5040070978402955,42.05012834411045,000126.SH,12199.11,11766.25,12303.05,11711.06,5707403600.0,187301441826.0
000126.SH,消费50,2020,52,20201225,666709694.02,15895087.114417167,15369377.110853268,117422022.1680256,41.944387546972344,5.677893138869373,43.37909657699758,000126.SH,12594.87,12218.64,12721.78,12145.36,7010367600.0,223172292458.0
000126.SH,消费50,2020,53,20201231,708336456.07,15895084.515252143,15369380.968455082,117421265.53038146,44.5632393706567,6.032437590163136,46.08750720174265,000126.SH,13221.68,12629.21,13232.45,12587.68,5099486100.0,174412817024.0
000126.SH,消费50,2021,1,20210108,767856660.28,15793134.716501763,15009774.931326568,115783175.26738565,48.619648604509784,6.631850081039309,51.1571068715643,000126.SH,14151.3,13263.29,14459.57,13240.58,8172714400.0,310066352719.0
